600145920,6105,3.6741
601620480,6120,3.8044
603095040,6135,4.0083
604569600,6150,4.1967
606044160,6165,3.6966
607518720,6180,3.6944
608993280,6195,3.9332
610467840,6210,3.8460
611942400,6225,3.8510
613416960,6240,4.1392
614891520,6255,3.9086
616366080,6270,4.2602
617840640,6285,3.6699
619315200,6300,3.8055
620789760,6315,3.8777
622264320,6330,3.6939
623738880,6345,3.4915
625213440,6360,3.5760
626688000,6375,3.5943
628162560,6390,4.1250
629637120,6405,3.8909
631111680,6420,3.6820
632586240,6435,3.8391
634060800,6450,3.6115
635535360,6465,3.9191
637009920,6480,3.8868
638484480,6495,3.9877
639959040,6510,3.8632
641433600,6525,3.4688
642908160,6540,3.8457
644382720,6555,4.0449
645857280,6570,3.8396
647331840,6585,3.7737
648806400,6600,3.7292
650280960,6615,3.7889
651755520,6630,3.7387
653230080,6645,3.9615
654704640,6660,3.7830
656179200,6675,4.0982
657653760,6690,3.9305
659128320,6705,3.8951
660602880,6720,3.8964
662077440,6735,3.8340
663552000,6750,3.3927
665026560,6765,3.8406
666501120,6780,3.3552
667975680,6795,3.7941
669450240,6810,3.6536
670924800,6825,3.9518
672399360,6840,3.7317
673873920,6855,4.0773
675348480,6870,3.7853
676823040,6885,4.0282
678297600,6900,3.6527
679772160,6915,4.0765
681246720,6930,3.7996
682721280,6945,3.2312
684195840,6960,4.3870
685670400,6975,4.0356
687144960,6990,3.7239
688619520,7005,3.9374
690094080,7020,3.8100
691568640,7035,3.9530
693043200,7050,3.8969
694517760,7065,3.6827
695992320,7080,3.8276
697466880,7095,3.4274
698941440,7110,3.9212
700416000,7125,4.0536
701890560,7140,3.4732
703365120,7155,3.6887
704839680,7170,3.5584
706314240,7185,3.6908
707788800,7200,3.8613
709263360,7215,3.5002
710737920,7230,4.1846
712212480,7245,3.7796
713687040,7260,3.8828
715161600,7275,3.5448
716636160,7290,3.3348
718110720,7305,3.7981
719585280,7320,3.6826
721059840,7335,3.7245
722534400,7350,3.6398
724008960,7365,3.4550
725483520,7380,3.6987
726958080,7395,4.0558
728432640,7410,3.5461
729907200,7425,3.6961
731381760,7440,3.7366
732856320,7455,3.4629
734330880,7470,3.3267
735805440,7485,3.4874
737280000,7500,3.8565
738754560,7515,3.7031
740229120,7530,3.8183
741703680,7545,3.6247
743178240,7560,3.4295
744652800,7575,3.9715
746127360,7590,3.8210
747601920,7605,3.8310
749076480,7620,3.6193
750551040,7635,3.9082
752025600,7650,3.7612
753500160,7665,3.5931
754974720,7680,3.7287
756449280,7695,4.1623
757923840,7710,3.8457
759398400,7725,3.6345
