iter,train_loss,lr,mfu,dt_ms,tokens_seen
14500,2.9267,6.000000e-05,0.0931,8740.09,1425408000
14510,3.6453,6.000000e-05,0.0942,2060.52,1426391040
14520,3.6695,6.000000e-05,0.0952,2061.79,1427374080
14530,2.8262,6.000000e-05,0.0961,2066.53,1428357120
14540,3.2460,6.000000e-05,0.0969,2066.84,1429340160
14550,3.1434,6.000000e-05,0.0977,2066.31,1430323200
14560,3.1376,6.000000e-05,0.0983,2066.88,1431306240
14570,3.5284,6.000000e-05,0.0989,2067.56,1432289280
14580,3.5357,6.000000e-05,0.0994,2067.37,1433272320
14590,3.1321,6.000000e-05,0.0999,2065.81,1434255360
14600,2.9921,6.000000e-05,0.0943,4884.26,1435238400
14610,2.9990,6.000000e-05,0.0953,2062.19,1436221440
14620,3.3069,6.000000e-05,0.0962,2061.75,1437204480
14630,3.2550,6.000000e-05,0.0971,2062.63,1438187520
14640,3.1337,6.000000e-05,0.0978,2062.90,1439170560
14650,2.9609,6.000000e-05,0.0984,2062.95,1440153600
14660,3.1526,6.000000e-05,0.0990,2063.71,1441136640
14670,2.9631,6.000000e-05,0.0996,2063.06,1442119680
14680,3.0130,6.000000e-05,0.1000,2063.33,1443102720
14690,3.3357,6.000000e-05,0.1005,2062.79,1444085760
14700,3.4557,6.000000e-05,0.0948,4888.25,1445068800
14710,3.5342,6.000000e-05,0.0958,2062.77,1446051840
14720,3.4045,6.000000e-05,0.0966,2062.50,1447034880
14730,2.9919,6.000000e-05,0.0974,2062.80,1448017920
14740,3.4657,6.000000e-05,0.0981,2063.73,1449000960
14750,3.2324,6.000000e-05,0.0987,2063.85,1449984000
14760,3.1932,6.000000e-05,0.0993,2063.65,1450967040
14770,3.3004,6.000000e-05,0.0998,2063.56,1451950080
14780,3.4895,6.000000e-05,0.1003,2063.30,1452933120
14790,3.6694,6.000000e-05,0.1007,2062.66,1453916160
14800,3.0927,6.000000e-05,0.0935,7539.34,1454899200
14810,2.9798,6.000000e-05,0.0945,2065.09,1455882240
14820,3.2086,6.000000e-05,0.0955,2065.73,1456865280
14830,2.9607,6.000000e-05,0.0964,2065.24,1457848320
14840,3.3234,6.000000e-05,0.0972,2066.60,1458831360
14850,3.1718,6.000000e-05,0.0979,2065.83,1459814400
14860,3.2390,6.000000e-05,0.0985,2066.28,1460797440
14870,2.7391,6.000000e-05,0.0991,2063.97,1461780480
14880,3.1141,6.000000e-05,0.0996,2064.37,1462763520
14890,3.4488,6.000000e-05,0.1001,2064.18,1463746560
14900,3.2121,6.000000e-05,0.0945,4884.60,1464729600
14910,3.1449,6.000000e-05,0.0955,2062.13,1465712640
14920,3.5213,6.000000e-05,0.0964,2062.76,1466695680
14930,3.2362,6.000000e-05,0.0972,2063.73,1467678720
14940,3.0542,6.000000e-05,0.0979,2063.01,1468661760
14950,3.1560,6.000000e-05,0.0985,2063.13,1469644800
14960,2.8542,6.000000e-05,0.0991,2061.65,1470627840
14970,3.2522,6.000000e-05,0.0996,2061.69,1471610880
14980,2.8713,6.000000e-05,0.1001,2062.35,1472593920
14990,3.0266,6.000000e-05,0.1005,2063.08,1473576960
15000,3.4209,6.000000e-05,0.0935,7198.63,1474560000
15010,3.2781,6.000000e-05,0.0946,2053.66,1475543040
15020,3.2732,6.000000e-05,0.0956,2055.01,1476526080
15030,3.3255,6.000000e-05,0.0965,2058.21,1477509120
15040,3.2415,6.000000e-05,0.0973,2058.56,1478492160
15050,3.1641,6.000000e-05,0.0981,2059.90,1479475200
15060,3.3269,6.000000e-05,0.0987,2059.45,1480458240
15070,2.9026,6.000000e-05,0.0993,2059.41,1481441280
15080,2.9759,6.000000e-05,0.0998,2058.73,1482424320
15090,3.0336,6.000000e-05,0.1003,2059.69,1483407360
15100,2.7278,6.000000e-05,0.0931,7636.10,1484390400
15110,2.9809,6.000000e-05,0.0942,2060.15,1485373440
15120,3.1992,6.000000e-05,0.0952,2060.83,1486356480
15130,3.2062,6.000000e-05,0.0962,2059.75,1487339520
15140,2.9232,6.000000e-05,0.0970,2060.82,1488322560
15150,3.1860,6.000000e-05,0.0978,2059.27,1489305600
15160,2.8604,6.000000e-05,0.0984,2059.83,1490288640
15170,2.9038,6.000000e-05,0.0990,2059.97,1491271680
15180,3.0571,6.000000e-05,0.0996,2060.06,1492254720
15190,3.3630,6.000000e-05,0.1001,2060.33,1493237760
15200,3.0040,6.000000e-05,0.0930,7468.18,1494220800
15210,3.0689,6.000000e-05,0.0941,2057.88,1495203840
15220,3.3922,6.000000e-05,0.0952,2058.46,1496186880
15230,3.2205,6.000000e-05,0.0961,2060.12,1497169920
15240,3.0246,6.000000e-05,0.0969,2059.98,1498152960
15250,3.5918,6.000000e-05,0.0977,2059.10,1499136000
15260,3.0168,6.000000e-05,0.0984,2059.16,1500119040
15270,2.7310,6.000000e-05,0.0990,2059.89,1501102080
15280,3.5183,6.000000e-05,0.0996,2059.20,1502085120
15290,3.2153,6.000000e-05,0.1001,2060.71,1503068160
15300,3.0123,6.000000e-05,0.0932,6855.89,1504051200
15310,3.6604,6.000000e-05,0.0944,2054.24,1505034240
15320,2.9566,6.000000e-05,0.0954,2057.11,1506017280
15330,3.3734,6.000000e-05,0.0963,2059.27,1507000320
15340,3.3269,6.000000e-05,0.0971,2059.92,1507983360
15350,3.4756,6.000000e-05,0.0979,2059.70,1508966400
15360,3.4533,6.000000e-05,0.0985,2060.37,1509949440
15370,2.9237,6.000000e-05,0.0991,2059.88,1510932480
15380,3.3821,6.000000e-05,0.0997,2059.92,1511915520
15390,2.9141,6.000000e-05,0.1002,2059.53,1512898560
15400,3.2271,6.000000e-05,0.0946,4879.97,1513881600
15410,2.8923,6.000000e-05,0.0956,2059.33,1514864640
15420,3.4263,6.000000e-05,0.0965,2059.04,1515847680
15430,3.2832,6.000000e-05,0.0973,2059.94,1516830720
15440,3.6782,6.000000e-05,0.0980,2059.15,1517813760
15450,3.1880,6.000000e-05,0.0986,2058.85,1518796800
15460,3.5267,6.000000e-05,0.0992,2059.69,1519779840
15470,2.8048,6.000000e-05,0.0998,2059.56,1520762880
15480,3.2424,6.000000e-05,0.1002,2059.65,1521745920
15490,3.3468,6.000000e-05,0.1007,2060.27,1522728960
15500,3.3947,6.000000e-05,0.0938,6791.22,1523712000
15510,3.2453,6.000000e-05,0.0949,2055.20,1524695040
15520,2.9909,6.000000e-05,0.0959,2056.00,1525678080
15530,3.0104,6.000000e-05,0.0967,2060.42,1526661120
15540,2.8715,6.000000e-05,0.0975,2060.03,1527644160
15550,2.9504,6.000000e-05,0.0982,2059.54,1528627200
15560,3.1710,6.000000e-05,0.0988,2059.18,1529610240
15570,3.0467,6.000000e-05,0.0994,2060.25,1530593280
15580,3.1369,6.000000e-05,0.0999,2060.05,1531576320
15590,3.1692,6.000000e-05,0.1004,2058.57,1532559360
15600,3.1697,6.000000e-05,0.0934,7089.91,1533542400
15610,2.9971,6.000000e-05,0.0945,2053.86,1534525440
15620,2.8066,6.000000e-05,0.0955,2055.53,1535508480
15630,2.9089,6.000000e-05,0.0965,2057.41,1536491520
15640,3.2134,6.000000e-05,0.0973,2059.07,1537474560
15650,3.5355,6.000000e-05,0.0980,2058.74,1538457600
15660,3.3560,6.000000e-05,0.0987,2059.25,1539440640
15670,3.0322,6.000000e-05,0.0993,2058.36,1540423680
15680,3.4305,6.000000e-05,0.0998,2059.06,1541406720
15690,3.3427,6.000000e-05,0.1003,2058.82,1542389760
15700,3.4192,6.000000e-05,-1.0000,6851.75,1543372800
15710,3.1547,6.000000e-05,0.1068,2015.68,1544355840
15720,3.1357,6.000000e-05,0.1068,2020.26,1545338880
15730,2.6747,6.000000e-05,0.1067,2024.53,1546321920
15740,3.3391,6.000000e-05,0.1067,2026.81,1547304960
15750,3.1437,6.000000e-05,0.1066,2028.65,1548288000
15760,2.9712,6.000000e-05,0.1066,2030.15,1549271040
15770,3.1657,6.000000e-05,0.1065,2029.38,1550254080
15780,2.8789,6.000000e-05,0.1065,2030.51,1551237120
15790,2.9428,6.000000e-05,0.1064,2031.27,1552220160
15800,2.8450,6.000000e-05,0.1003,4805.50,1553203200
15810,3.8618,6.000000e-05,0.1009,2029.23,1554186240
15820,3.1061,6.000000e-05,0.1014,2031.46,1555169280
15830,3.2356,6.000000e-05,0.1018,2029.78,1556152320
15840,2.9227,6.000000e-05,0.1023,2031.55,1557135360
15850,3.5433,6.000000e-05,0.1026,2031.39,1558118400
15860,3.3400,6.000000e-05,0.1030,2031.22,1559101440
15870,2.8932,6.000000e-05,0.1033,2029.62,1560084480
15880,3.0562,6.000000e-05,0.1035,2031.62,1561067520
15890,3.4625,6.000000e-05,0.1038,2031.74,1562050560
15900,3.3481,6.000000e-05,0.0965,6888.65,1563033600
15910,3.3134,6.000000e-05,0.0975,2028.09,1564016640
15920,2.9386,6.000000e-05,0.0984,2028.29,1564999680
15930,2.7256,6.000000e-05,0.0991,2029.10,1565982720
15940,2.9382,6.000000e-05,0.0998,2029.63,1566965760
15950,3.0190,6.000000e-05,0.1005,2030.23,1567948800
15960,3.2253,6.000000e-05,0.1010,2030.73,1568931840
15970,3.2857,6.000000e-05,0.1015,2029.39,1569914880
15980,3.1470,6.000000e-05,0.1020,2030.29,1570897920
15990,3.3063,6.000000e-05,0.1024,2030.48,1571880960
16000,3.4034,6.000000e-05,-1.0000,8014.06,1572864000
16010,3.1386,6.000000e-05,0.1070,2013.13,1573847040
16020,3.1159,6.000000e-05,0.1069,2021.06,1574830080
16030,2.6592,6.000000e-05,0.1069,2020.56,1575813120
16040,3.3202,6.000000e-05,0.1068,2025.52,1576796160
16050,3.1266,6.000000e-05,0.1068,2024.52,1577779200
16060,2.9536,6.000000e-05,0.1067,2024.89,1578762240
16070,3.1509,6.000000e-05,0.1067,2025.70,1579745280
16080,2.8634,6.000000e-05,0.1066,2025.62,1580728320
16090,2.9273,6.000000e-05,0.1066,2025.95,1581711360
16100,2.8289,6.000000e-05,0.1004,4797.93,1582694400
16110,3.8418,6.000000e-05,0.1010,2025.21,1583677440
16120,3.0883,6.000000e-05,0.1015,2026.18,1584660480
16130,3.2203,6.000000e-05,0.1020,2025.20,1585643520
16140,2.9062,6.000000e-05,0.1025,2024.14,1586626560
16150,3.5260,6.000000e-05,0.1028,2025.86,1587609600
16160,3.3240,6.000000e-05,0.1032,2026.93,1588592640
16170,2.8784,6.000000e-05,0.1035,2025.65,1589575680
16180,3.0407,6.000000e-05,0.1038,2026.61,1590558720
16190,3.4445,6.000000e-05,0.1040,2026.02,1591541760
16200,3.3308,6.000000e-05,0.0968,6659.10,1592524800
16210,3.2935,6.000000e-05,0.0978,2030.75,1593507840
16220,2.9219,6.000000e-05,0.0986,2029.99,1594490880
16230,2.7113,6.000000e-05,0.0993,2030.01,1595473920
16240,2.9222,6.000000e-05,0.1000,2030.97,1596456960
16250,3.0031,6.000000e-05,0.1006,2031.55,1597440000
16260,3.2104,6.000000e-05,0.1012,2030.08,1598423040
16270,3.2674,6.000000e-05,0.1016,2029.96,1599406080
16280,3.1304,6.000000e-05,0.1021,2031.05,1600389120
16290,3.2901,6.000000e-05,0.1025,2030.66,1601372160
16300,3.5032,6.000000e-05,0.0953,6903.24,1602355200
16310,2.9094,6.000000e-05,0.0964,2030.62,1603338240
16320,3.0862,6.000000e-05,0.0974,2031.13,1604321280
16330,2.8313,6.000000e-05,0.0982,2030.73,1605304320
16340,2.8259,6.000000e-05,0.0990,2031.83,1606287360
16350,3.1009,6.000000e-05,0.0997,2032.79,1607270400
16360,3.3164,6.000000e-05,0.1003,2031.73,1608253440
16370,3.4419,6.000000e-05,0.1009,2033.15,1609236480
16380,3.3381,6.000000e-05,0.1014,2030.90,1610219520
16390,2.9804,6.000000e-05,0.1019,2031.47,1611202560
16400,2.9451,6.000000e-05,0.0961,4811.95,1612185600
16410,3.1834,6.000000e-05,0.0971,2030.29,1613168640
16420,2.6009,6.000000e-05,0.0980,2030.43,1614151680
16430,2.7340,6.000000e-05,0.0988,2031.63,1615134720
16440,3.4699,6.000000e-05,0.0995,2030.55,1616117760
16450,2.5966,6.000000e-05,0.1002,2030.86,1617100800
16460,3.5172,6.000000e-05,0.1008,2031.48,1618083840
16470,3.0264,6.000000e-05,0.1013,2031.33,1619066880
16480,2.6132,6.000000e-05,0.1018,2031.30,1620049920
16490,3.2822,6.000000e-05,0.1022,2030.25,1621032960
16500,3.4335,6.000000e-05,0.0952,6718.92,1622016000
16510,3.1233,6.000000e-05,0.0963,2025.42,1622999040
16520,3.2121,6.000000e-05,0.0973,2025.89,1623982080
16530,3.3637,6.000000e-05,0.0982,2027.09,1624965120
16540,3.5460,6.000000e-05,0.0990,2025.38,1625948160
16550,3.2272,6.000000e-05,0.0997,2027.27,1626931200
16560,2.7612,6.000000e-05,0.1004,2024.78,1627914240
16570,3.4592,6.000000e-05,0.1010,2027.11,1628897280
16580,3.4943,6.000000e-05,0.1015,2027.42,1629880320
16590,3.5984,6.000000e-05,0.1020,2024.87,1630863360
16600,3.3957,6.000000e-05,0.0963,4797.43,1631846400
16610,3.3571,6.000000e-05,0.0973,2026.76,1632829440
16620,3.2479,6.000000e-05,0.0982,2027.08,1633812480
16630,3.4048,6.000000e-05,0.0990,2027.37,1634795520
16640,3.2906,6.000000e-05,0.0997,2025.36,1635778560
16650,3.3319,6.000000e-05,0.1003,2026.59,1636761600
16660,2.5456,6.000000e-05,0.1009,2027.81,1637744640
16670,3.1305,6.000000e-05,0.1015,2027.13,1638727680
16680,3.3492,6.000000e-05,0.1019,2027.41,1639710720
16690,3.2326,6.000000e-05,0.1024,2025.95,1640693760
16700,3.3916,6.000000e-05,0.0966,4798.03,1641676800
16710,3.2765,6.000000e-05,0.0976,2026.61,1642659840
16720,3.1500,6.000000e-05,0.0984,2027.52,1643642880
16730,3.4980,6.000000e-05,0.0992,2027.19,1644625920
16740,3.2470,6.000000e-05,0.0999,2028.43,1645608960
16750,3.1369,6.000000e-05,0.1005,2027.70,1646592000
16760,3.4352,6.000000e-05,0.1011,2025.13,1647575040
16770,3.3927,6.000000e-05,0.1016,2027.62,1648558080
16780,2.6258,6.000000e-05,0.1021,2026.08,1649541120
16790,3.4711,6.000000e-05,0.1025,2026.26,1650524160
16800,3.2347,6.000000e-05,0.0955,6715.24,1651507200
16810,3.2403,6.000000e-05,0.0965,2030.84,1652490240
16820,3.0729,6.000000e-05,0.0975,2029.81,1653473280
16830,3.1598,6.000000e-05,0.0983,2030.63,1654456320
16840,3.4870,6.000000e-05,0.0991,2031.19,1655439360
16850,2.9762,6.000000e-05,0.0998,2030.48,1656422400
16860,3.0463,6.000000e-05,0.1004,2030.94,1657405440
16870,3.0763,6.000000e-05,0.1010,2031.01,1658388480
16880,2.9984,6.000000e-05,0.1015,2030.65,1659371520
16890,3.2543,6.000000e-05,0.1019,2029.98,1660354560
16900,3.0952,6.000000e-05,0.0962,4809.85,1661337600
16910,3.1128,6.000000e-05,0.0972,2030.33,1662320640
16920,3.4204,6.000000e-05,0.0981,2031.42,1663303680
16930,3.4690,6.000000e-05,0.0989,2031.13,1664286720
16940,3.5067,6.000000e-05,0.0996,2030.28,1665269760
16950,3.4922,6.000000e-05,0.1002,2030.25,1666252800
16960,3.4296,6.000000e-05,0.1008,2031.60,1667235840
16970,2.4424,6.000000e-05,0.1013,2030.56,1668218880
16980,3.1782,6.000000e-05,0.1018,2030.48,1669201920
16990,3.5191,6.000000e-05,0.1022,2030.62,1670184960
17000,2.9666,6.000000e-05,0.0949,7346.36,1671168000
17010,3.3750,6.000000e-05,0.0961,2028.15,1672151040
17020,3.1860,6.000000e-05,0.0971,2030.74,1673134080
17030,3.2714,6.000000e-05,0.0979,2031.74,1674117120
17040,3.4659,6.000000e-05,0.0988,2030.02,1675100160
17050,2.7987,6.000000e-05,0.0995,2031.06,1676083200
17060,3.3272,6.000000e-05,0.1001,2030.80,1677066240
17070,3.2283,6.000000e-05,0.1007,2032.21,1678049280
17080,3.1435,6.000000e-05,0.1012,2032.30,1679032320
17090,3.2251,6.000000e-05,0.1017,2031.01,1680015360
17100,3.0603,6.000000e-05,0.0960,4809.53,1680998400
17110,3.2807,6.000000e-05,0.0970,2030.61,1681981440
17120,2.9179,6.000000e-05,0.0979,2030.47,1682964480
17130,3.2778,6.000000e-05,0.0987,2031.51,1683947520
17140,3.3363,6.000000e-05,0.0995,2031.12,1684930560
17150,3.4658,6.000000e-05,0.1001,2030.76,1685913600
17160,2.9845,6.000000e-05,0.1007,2030.78,1686896640
17170,3.0222,6.000000e-05,0.1012,2030.87,1687879680
17180,3.2242,6.000000e-05,0.1017,2029.22,1688862720
17190,3.5580,6.000000e-05,0.1022,2029.75,1689845760
17200,3.1049,6.000000e-05,0.0964,4810.11,1690828800
17210,3.7333,6.000000e-05,0.0974,2032.58,1691811840
17220,3.2280,6.000000e-05,0.0982,2031.35,1692794880
17230,2.9243,6.000000e-05,0.0990,2031.37,1693777920
17240,3.1914,6.000000e-05,0.0997,2032.32,1694760960
17250,2.8777,6.000000e-05,0.1003,2030.45,1695744000
17260,3.1113,6.000000e-05,0.1009,2033.16,1696727040
17270,3.2075,6.000000e-05,0.1014,2031.15,1697710080
17280,3.1205,6.000000e-05,0.1019,2031.24,1698693120
17290,3.5723,6.000000e-05,0.1023,2030.00,1699676160
17300,3.5439,6.000000e-05,0.0965,4810.95,1700659200
17310,3.5944,6.000000e-05,0.0975,2031.53,1701642240
17320,3.2258,6.000000e-05,0.0983,2032.88,1702625280
17330,2.8897,6.000000e-05,0.0991,2031.86,1703608320
17340,3.0907,6.000000e-05,0.0998,2031.68,1704591360
17350,3.4309,6.000000e-05,0.1004,2032.26,1705574400
17360,3.1336,6.000000e-05,0.1010,2030.64,1706557440
17370,3.1168,6.000000e-05,0.1015,2031.67,1707540480
17380,3.0349,6.000000e-05,0.1019,2032.02,1708523520
17390,2.7969,6.000000e-05,0.1023,2031.09,1709506560
17400,3.2869,6.000000e-05,0.0950,7322.75,1710489600
17410,3.2000,6.000000e-05,0.0962,2022.72,1711472640
17420,2.6683,6.000000e-05,0.0972,2025.80,1712455680
17430,3.2429,6.000000e-05,0.0981,2025.08,1713438720
17440,3.2411,6.000000e-05,0.0989,2024.25,1714421760
17450,2.9941,6.000000e-05,0.0997,2026.35,1715404800
17460,3.1433,6.000000e-05,0.1003,2026.35,1716387840
17470,3.5625,6.000000e-05,0.1009,2027.24,1717370880
17480,3.3166,6.000000e-05,0.1014,2027.12,1718353920
17490,3.0193,6.000000e-05,0.1019,2025.91,1719336960
17500,2.6450,6.000000e-05,0.0949,6740.43,1720320000
17510,3.3012,6.000000e-05,0.0960,2029.79,1721303040
17520,3.4809,6.000000e-05,0.0970,2030.33,1722286080
17530,3.2494,6.000000e-05,0.0979,2030.18,1723269120
17540,2.8007,6.000000e-05,0.0987,2031.69,1724252160
17550,3.2672,6.000000e-05,0.0995,2029.07,1725235200
17560,3.2233,6.000000e-05,0.1001,2029.32,1726218240
17570,3.3823,6.000000e-05,0.1007,2029.49,1727201280
17580,3.1331,6.000000e-05,0.1013,2028.92,1728184320
17590,3.0412,6.000000e-05,0.1018,2028.18,1729167360
17600,2.8678,6.000000e-05,0.0948,6718.46,1730150400
17610,2.9567,6.000000e-05,0.0959,2029.27,1731133440
17620,2.8881,6.000000e-05,0.0969,2030.43,1732116480
17630,3.2573,6.000000e-05,0.0978,2030.60,1733099520
17640,3.3894,6.000000e-05,0.0987,2030.72,1734082560
17650,3.3642,6.000000e-05,0.0994,2030.33,1735065600
17660,2.9404,6.000000e-05,0.1001,2030.41,1736048640
17670,2.8316,6.000000e-05,0.1007,2030.66,1737031680
17680,3.3695,6.000000e-05,0.1012,2030.41,1738014720
17690,3.3209,6.000000e-05,0.1017,2030.00,1738997760
17700,3.3826,6.000000e-05,0.0960,4808.72,1739980800
17710,3.2448,6.000000e-05,0.0970,2030.25,1740963840
17720,3.1062,6.000000e-05,0.0979,2030.51,1741946880
17730,3.0850,6.000000e-05,0.0987,2029.89,1742929920
17740,3.7107,6.000000e-05,0.0994,2031.02,1743912960
17750,3.1800,6.000000e-05,0.1001,2030.75,1744896000
17760,3.6020,6.000000e-05,0.1007,2030.44,1745879040
17770,3.1100,6.000000e-05,0.1012,2030.11,1746862080
17780,3.3030,6.000000e-05,0.1017,2029.11,1747845120
17790,3.2251,6.000000e-05,0.1022,2029.80,1748828160
17800,2.8584,6.000000e-05,0.0964,4808.04,1749811200
17810,3.6378,6.000000e-05,0.0974,2030.00,1750794240
17820,3.1018,6.000000e-05,0.0982,2030.62,1751777280
17830,3.0995,6.000000e-05,0.0990,2031.00,1752760320
17840,3.2687,6.000000e-05,0.0997,2030.53,1753743360
17850,2.9423,6.000000e-05,0.1003,2031.92,1754726400
17860,2.5671,6.000000e-05,0.1009,2031.08,1755709440
17870,3.4310,6.000000e-05,0.1014,2029.97,1756692480
17880,3.3379,6.000000e-05,0.1019,2028.05,1757675520
17890,3.1221,6.000000e-05,0.1023,2030.63,1758658560
17900,3.0143,6.000000e-05,0.0966,4806.18,1759641600
17910,2.2101,6.000000e-05,0.0975,2031.03,1760624640
17920,2.8378,6.000000e-05,0.0984,2031.17,1761607680
17930,3.3871,6.000000e-05,0.0991,2030.91,1762590720
17940,3.3361,6.000000e-05,0.0998,2028.97,1763573760
17950,2.9237,6.000000e-05,0.1004,2030.36,1764556800
17960,3.4756,6.000000e-05,0.1010,2031.14,1765539840
17970,3.1493,6.000000e-05,0.1015,2030.26,1766522880
17980,3.3585,6.000000e-05,0.1020,2030.16,1767505920
17990,2.9610,6.000000e-05,0.1024,2028.75,1768488960
18000,3.1742,6.000000e-05,0.0953,6783.52,1769472000
18010,2.8175,6.000000e-05,0.0964,2030.21,1770455040
18020,3.1657,6.000000e-05,0.0974,2030.59,1771438080
18030,3.3323,6.000000e-05,0.0982,2029.77,1772421120
18040,2.9424,6.000000e-05,0.0990,2029.63,1773404160
18050,3.3545,6.000000e-05,0.0997,2029.13,1774387200
18060,2.9369,6.000000e-05,0.1004,2030.16,1775370240
18070,3.2214,6.000000e-05,0.1009,2030.95,1776353280
18080,3.4407,6.000000e-05,0.1014,2030.75,1777336320
18090,2.7172,6.000000e-05,0.1019,2029.10,1778319360
18100,3.1731,6.000000e-05,0.0962,4809.85,1779302400
18110,3.1644,6.000000e-05,0.0972,2030.24,1780285440
18120,3.3278,6.000000e-05,0.0981,2029.93,1781268480
18130,2.8568,6.000000e-05,0.0989,2030.86,1782251520
18140,2.7091,6.000000e-05,0.0996,2030.82,1783234560
18150,2.6016,6.000000e-05,0.1002,2030.09,1784217600
18160,3.2022,6.000000e-05,0.1008,2030.71,1785200640
18170,3.2216,6.000000e-05,0.1013,2028.07,1786183680
18180,3.1926,6.000000e-05,0.1018,2030.98,1787166720
18190,3.5612,6.000000e-05,0.1022,2028.22,1788149760
18200,3.5029,6.000000e-05,0.0965,4808.52,1789132800
18210,3.4728,6.000000e-05,0.0974,2030.13,1790115840
18220,3.1063,6.000000e-05,0.0983,2030.34,1791098880
18230,3.3348,6.000000e-05,0.0991,2030.65,1792081920
18240,3.0290,6.000000e-05,0.0998,2030.38,1793064960
18250,2.9830,6.000000e-05,0.1004,2030.08,1794048000
18260,3.4258,6.000000e-05,0.1010,2030.58,1795031040
18270,3.4780,6.000000e-05,0.1015,2030.66,1796014080
18280,3.3279,6.000000e-05,0.1019,2031.02,1796997120
18290,3.5897,6.000000e-05,0.1023,2031.98,1797980160
18300,3.0760,6.000000e-05,0.0953,6697.71,1798963200
18310,3.3190,6.000000e-05,0.0964,2030.54,1799946240
18320,3.3973,6.000000e-05,0.0973,2031.31,1800929280
18330,3.0815,6.000000e-05,0.0982,2030.76,1801912320
18340,2.6303,6.000000e-05,0.0990,2031.42,1802895360
18350,3.0563,6.000000e-05,0.0997,2031.24,1803878400
18360,3.4997,6.000000e-05,0.1003,2030.71,1804861440
18370,3.1931,6.000000e-05,0.1009,2029.74,1805844480
18380,3.0221,6.000000e-05,0.1014,2032.22,1806827520
18390,3.2770,6.000000e-05,0.1019,2031.17,1807810560
18400,3.4337,6.000000e-05,0.0962,4807.88,1808793600
18410,3.0948,6.000000e-05,0.0971,2030.36,1809776640
18420,2.8578,6.000000e-05,0.0980,2028.40,1810759680
18430,3.2053,6.000000e-05,0.0989,2029.03,1811742720
18440,3.1835,6.000000e-05,0.0996,2030.00,1812725760
18450,2.5784,6.000000e-05,0.1002,2029.60,1813708800
18460,3.4303,6.000000e-05,0.1008,2030.80,1814691840
18470,3.3323,6.000000e-05,0.1013,2030.40,1815674880
18480,3.2227,6.000000e-05,0.1018,2030.74,1816657920
18490,3.0889,6.000000e-05,0.1022,2030.65,1817640960
18500,3.0976,6.000000e-05,0.0949,7370.94,1818624000
18510,3.1087,6.000000e-05,0.0961,2022.60,1819607040
18520,3.1516,6.000000e-05,0.0971,2023.23,1820590080
18530,3.1293,6.000000e-05,0.0980,2024.44,1821573120
18540,3.8099,6.000000e-05,0.0989,2023.41,1822556160
18550,2.4308,6.000000e-05,0.0996,2024.44,1823539200
18560,3.1258,6.000000e-05,0.1003,2025.00,1824522240
18570,2.8702,6.000000e-05,0.1009,2024.53,1825505280
18580,2.6623,6.000000e-05,0.1014,2023.57,1826488320
18590,3.5328,6.000000e-05,0.1019,2024.09,1827471360
18600,3.2266,6.000000e-05,0.0962,4795.21,1828454400
18610,3.5621,6.000000e-05,0.0972,2024.04,1829437440
18620,3.1602,6.000000e-05,0.0982,2024.80,1830420480
18630,3.4504,6.000000e-05,0.0990,2023.44,1831403520
18640,3.1832,6.000000e-05,0.0997,2024.34,1832386560
18650,3.5155,6.000000e-05,0.1004,2024.18,1833369600
18660,3.1582,6.000000e-05,0.1010,2023.08,1834352640
18670,2.8560,6.000000e-05,0.1015,2023.60,1835335680
18680,3.7120,6.000000e-05,0.1020,2025.04,1836318720
18690,3.1092,6.000000e-05,0.1024,2024.47,1837301760
18700,3.4258,6.000000e-05,0.0967,4796.42,1838284800
18710,2.6759,6.000000e-05,0.0977,2023.84,1839267840
18720,3.0564,6.000000e-05,0.0985,2023.35,1840250880
18730,3.0106,6.000000e-05,0.0993,2022.87,1841233920
18740,3.2108,6.000000e-05,0.1000,2023.32,1842216960
18750,2.9533,6.000000e-05,0.1007,2023.02,1843200000
18760,2.8027,6.000000e-05,0.1012,2023.86,1844183040
18770,3.1903,6.000000e-05,0.1018,2022.51,1845166080
18780,3.3170,6.000000e-05,0.1022,2022.48,1846149120
18790,2.9937,6.000000e-05,0.1026,2023.56,1847132160
18800,2.8969,6.000000e-05,0.0969,4796.85,1848115200
18810,3.4823,6.000000e-05,0.0978,2022.63,1849098240
18820,3.0114,6.000000e-05,0.0987,2024.09,1850081280
18830,3.2540,6.000000e-05,0.0995,2024.15,1851064320
18840,3.2296,6.000000e-05,0.1001,2023.86,1852047360
18850,3.7454,6.000000e-05,0.1008,2023.92,1853030400
18860,3.7043,6.000000e-05,0.1013,2023.95,1854013440
18870,2.6977,6.000000e-05,0.1018,2023.93,1854996480
18880,3.3195,6.000000e-05,0.1023,2024.58,1855979520
18890,3.5131,6.000000e-05,0.1027,2024.38,1856962560
18900,2.3638,6.000000e-05,0.0969,4796.73,1857945600
18910,3.3901,6.000000e-05,0.0979,2023.74,1858928640
18920,2.7579,6.000000e-05,0.0987,2024.33,1859911680
18930,3.4538,6.000000e-05,0.0995,2023.67,1860894720
18940,3.3547,6.000000e-05,0.1002,2024.61,1861877760
18950,3.1368,6.000000e-05,0.1008,2024.31,1862860800
18960,2.5713,6.000000e-05,0.1013,2023.91,1863843840
18970,3.2835,6.000000e-05,0.1018,2024.48,1864826880
18980,3.2951,6.000000e-05,0.1023,2024.26,1865809920
18990,3.1265,6.000000e-05,0.1027,2024.63,1866792960
